,0_action,0_amount,0_contract_address,1_action,1_amount,1_contract_address,2_action,2_amount,2_contract_address,3_action,3_amount,3_contract_address,4_action,4_amount,4_contract_address,block_timestamp,event_index,from_,hr,msg_index,to_,tx_id
3213,provide_liquidity,0.000432,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1e-05,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6.4e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-03 13:06:27.655,1,terra1g7563ufm657v46wqkg48l4w5rgkaaxzqru25ls,2022-03-03 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,43B0379574AF4EF84FC55E81B521F926C9501B223EB1B4433159BFCF0D1E4314
3214,provide_liquidity,6630.854973,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,144.079999,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,954.869569,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-03 01:58:13.983,1,terra1wuhq55puxujhdhfye3edcj0zg56xg3mr7ursk3,2022-03-03 01:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,EF0435EB5BB4872DF5EA801545E6BA7CEE2DC22917F10CD1BE37B86AD94E2A4E
3215,provide_liquidity,0.0331959999999999,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.0008,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.005033,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-03 20:46:27.347,1,terra1ps43er425yaueflpvlenhz27elhj43hdns392x,2022-03-03 20:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,12EC4F952F7833B812F61D9CB03DB1BAC1DFED1F893CE6639E212BA84E62BED5
3216,provide_liquidity,0.002,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,4.5e-05,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.00029,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-03 11:24:12.580,1,terra1n0n6k0lfs92ukj6fe0us4fyz5acmyavs2p63w0,2022-03-03 11:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,01F91D68A0FAABA30C2A1082069E9FE27FD601DD295293D7EF9FF56BB47DEF67
3217,provide_liquidity,0.045444,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.001,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.006585,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-03 04:44:49.220,1,terra1hgts3yuf3yuc30wwfelpj9p6gg6tfd9l7903ju,2022-03-03 04:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,925DC6D8C53838513C651FCFACDF55F8914AEAB3702BD61C732CF8ED7E384C52
3218,provide_liquidity,0.0006219999999999,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1.5e-05,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,9.4e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-03 18:31:47.406,1,terra1hk35tehfx84nqhy8nemqmr4taxnl6rsrevq875,2022-03-03 18:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,CDC712BFDEEF9351B85E9565F724D8DA0033E5C6A1BBD362A1ACAB62B2D2CCB8
3219,provide_liquidity,0.004245,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.0001,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.000636,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-03 14:18:54.075,1,terra19gp2cdxgf3khllt9mu4pw6q9szltwefhmldvhn,2022-03-03 14:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,3CA28FE1C8C9B56F947438F1850EF944E0E8408F4DE1B94BD4A184E6781A42D3
3220,send,7.0,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,46.927962,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,1.094276,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,7.0,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,burn,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-03 13:32:46.819,1,terra10w7xqh68l2alkzn6e6wtmm0jgn3hzdqd7r6edz,2022-03-03 13:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,57EE94CF5FDA1AD2D74B97DA2D35D47255EF076A603FF4C7CACE75D8842F6631
3221,provide_liquidity,0.000408,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1e-05,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6.2e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-03 16:23:39.452,1,terra1ejtsqny9kvz4fhd64a4cz2qkqnpkq9dd0hzexm,2022-03-03 16:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,EDF264AAB50B392378DEC900A976491A37E83E1BB2C631E20C5F41ABBA462334
3222,provide_liquidity,0.004248,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.0001,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.000636,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-03 14:38:01.665,1,terra1fp06ak96qpvrnq952zhcjwavc8jg4g8jl3rvwg,2022-03-03 14:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,152E732C37034D45711467A637CE1D232767D86C19095516A58D0CCD3A812F2D
3223,provide_liquidity,0.0916329999999999,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.002,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.013224,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-03 07:59:07.341,1,terra168taqkplxk64t7cvv526d5zaj2uhtg49ht0egf,2022-03-03 07:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,932D5B8EC3FFD191AEB2EE32945DD289AE8F42CC68CBFDB6A5DAD8B8E03F1E1B
3224,provide_liquidity,9e-05,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,2e-06,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,1.3e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-03 04:42:35.266,1,terra1lynhet4cwyf5tm4x5xy99cxxsufrpxs0y5n909,2022-03-03 04:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,91E76A2F6AD739580C53D7DD22B9A5260B5401A14068A874CBD6A64D7F1F53D4
3225,provide_liquidity,0.0004129999999999,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1e-05,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6.2e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-03 20:53:24.824,1,terra17kkynndr93djqp8vn4g3epdz4hn6ralpkkwr0x,2022-03-03 20:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,3F68805FD31E9CF36DFC110478DF49BC3F19AE1482C52CCD0A91D845DFAD392B
3226,provide_liquidity,0.0004129999999999,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1e-05,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6.2e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-03 20:53:50.746,1,terra1pwm3c4uyn7awjhx949fydtcfxrkw3henl0j4ve,2022-03-03 20:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,3BC33BA14F3D594515FD15F6C755984C86DDD0CDA648955B31B344986AB82CBC
3227,provide_liquidity,0.000408,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1e-05,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6.2e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-03 15:45:29.010,1,terra1ujw5ga2c5nupzurm5yhwt7v0nx02e658neu6f3,2022-03-03 15:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,A7BEB71A7F0DB3EC838363E9572C04E1924E4C7738BE779BA991576C12F36491
3228,provide_liquidity,0.03,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.000669,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.004372,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-03 09:26:39.531,1,terra14pxmskvp09rh8rcdkdpkdpwyf7remhhnchpkw5,2022-03-03 09:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,25A7E10CEC0BE18E0C95A3DB62889BAFB7399795EE8902EDCAAE0CB35251C2AA
3229,provide_liquidity,0.012,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.00027,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.001756,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-03 09:36:13.005,1,terra1g33tprfcj6x3yq55j0zrdhvn37edapm7328mmu,2022-03-03 09:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,909B4F66AAD401FDE077C176FF25401E7E284BBDB08ACD424E0A3625DE2C73C9
3230,provide_liquidity,0.043224,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.001,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.006422,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-03 12:59:32.265,1,terra1cz9k6mxdrtj9mfe8uyrq60rywvdn9ugew5akfu,2022-03-03 12:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,8BA00B274AF8550AB3C94D5E4BD107A3FA3D722B8220EF833C266CDAC5664A68
3231,provide_liquidity,0.004255,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.0001,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.000637,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-03 13:49:13.441,1,terra18vf5s834yupz7mg538jwnzpe4ksyrct0f05nx6,2022-03-03 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,3BCA3FD6EDD8E8A02CD630B3EB5D6D0EB6268891D0F1DA7E43E9F47C0F32F438
3232,provide_liquidity,0.01,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.000245,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.0015279999999999,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-03 16:20:18.525,1,terra168r38hfqlc3lrgzm423v4p4te85qtzmw7kutle,2022-03-03 16:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,876F8E0EE8B4DBAD32C13D240D53F0EAB38D7230C2678CEFC3BFF9FA9B27B773
3233,provide_liquidity,0.004255,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.0001,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.000637,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-03 13:41:10.354,1,terra1xkk2lg9mzr7yfa3vpcj9tpqf436hy9qxs2hnmq,2022-03-03 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,4A4B000DBC387B59DF43731B2D0D08E168048F99D8036C41CD1450D6F1D2C6B6
3234,provide_liquidity,4e-05,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1e-06,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,6e-06,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-03 17:15:54.403,1,terra1aaegsyk27dtphcjhfh30pkywpdfn2erk82zlta,2022-03-03 17:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,D2A0117D16E155D2729A0345AF83298C5749D264C101EA7A8FB2948C87A35D1D
3235,provide_liquidity,0.021241,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.0005,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.003183,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-03-03 14:31:30.297,1,terra1sskfcsl2j5yxenpeuw2gmrthq9ggn3grkcmwrt,2022-03-03 14:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,A15B0D678EC5A660EA653F2B0E3849FAF771065760A19A7AE174D613D6517582
3236,send,3202.293489,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,20786.529802,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,513.911393,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,3202.293489,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,burn,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-02-22 21:07:48.754,1,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,2022-02-22 21:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,5798175836573DE4F9BC18D2F11A29092FCA17633FCF9301B40E5FB9E9D22817
3237,send,359.919697,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,2314.963235,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,58.258361,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,359.919697,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,burn,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-02-22 03:31:20.803,1,terra1srhzr4s6k3fqx2mzrfpwjz6ffy7t6j6xh65fad,2022-02-22 03:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,7D57FDB8CB8CE8D7E6527D5B3C419EA7795EEC8818CE92765480AE3F40E7F762
3238,send,3067.142281,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,19937.93754,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,491.340526,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,3067.142281,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,burn,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-02-22 09:24:04.562,1,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,2022-02-22 09:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,358DFAF2E7DB3691AB18259306FDB8EB1129118B0A94C807411E154E48BBA0E6
3239,send,33.008655,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,372.691367,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,3.048468,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,33.008655,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,burn,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-22 23:16:13.689,1,terra1dasszcavrdh4nqdf94day7jj9k7fcs0l9d76t5,2022-02-22 23:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,181AC715A47CF63E14B39B244BD3EC574D643936C687FBA1954DD0F7814003EE
3240,provide_liquidity,176.109968,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,4.348388,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,27.121682,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-02-22 01:55:50.941,1,terra1tnxaj49lshnzejgzr299zhnsz777l6qewkrh0f,2022-02-22 01:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,2BE8869FA4F7020EE67D4EDFD8D87D679BA5F5B90F4CB8AD625708FCC30217D4
3241,send,140.783433,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,910.207975,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,22.678149,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,140.783433,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,burn,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-02-22 15:02:41.330,1,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,2022-02-22 15:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,DE4BE508CCA8207C4258E02EC696BBBD23B316A28CD8ACF90F36EF6277AF347B
3242,provide_liquidity,191.478368,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,4.69,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,29.391584,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-02-19 15:54:24.293,1,terra1v3luutufcmt68vh2ax0ppyufaw9chawmzaeg39,2022-02-19 15:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,7B6B8CF14AF1EF06EF88CD7CE25CC93F3750D621645C00DE3FAC6D5F3CF40119
3243,send,59.816313,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,633.970664,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,5.875611,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,59.816313,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,burn,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-20 11:36:44.279,1,terra1efq832jsdclrxfw2hh2dqlxgk5u0nx76s8uwd3,2022-02-20 11:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,3A779705BCC51DC4A08D0409ECD51DDA8D49FBEEA38BB2E41B9C0189872A6A5E
3244,send,7.992172,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,51.048883,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,1.301637,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,7.992172,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,burn,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-02-20 18:57:32.060,1,terra1hm0h436qhdhuqy5rtlfu5px5mhlffalk5wla0w,2022-02-20 18:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,14EEF91E1D2D4FD4187CA6C0341FEE5095FC6A5BD938E2483756622DBD70F78F
3245,provide_liquidity,606.59,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,14.957712,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,93.39325,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-02-20 17:43:22.086,1,terra1kgs6jdl57qyk9ta7mftcxxlus3tdw3pt5yad4t,2022-02-20 17:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,E7618AB5B33A1C47F648B3DD7C5EAD25F7C597111854BF03F5D752BEA1B58CC2
3246,provide_liquidity,271.96,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,3.474463,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,30.527052,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-02-14 16:31:27.137,1,terra1mn9cj7w6r8numdg84zl2v3jr0794f5tyu0hxu8,2022-02-14 16:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,F9BDFEFBC92FE68F4E1C6E11A80201774144ECDA79063D2A3F02D5775B4CC8E4
3247,provide_liquidity,67.283077,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,1.0,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,8.10071,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,,,,2022-02-14 23:00:43.071,1,terra17er7xt02cjv0f308q3rfeeqf7vteus36tzlzwp,2022-02-14 23:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,B99E83FC66F91ECFC7C0D056D3A6FE33AFCB1CC55C61682CD8585C036189E68E
3248,provide_liquidity,108.423781,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,1.5,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,12.547235,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-02-14 20:49:36.497,1,terra1ttls62qfdt090wlhspw3fjl235np03swxushps,2022-02-14 20:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,11A97B6558641B0A872EDA183F9148ED9EE1FDE1AF20B5784182D0D2434ADCC6
3249,provide_liquidity,1200.51,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,17.954404,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,145.042313,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-02-14 23:18:17.035,1,terra1w43merts6dvuaxu3xhyzy04tn4qwwuqkkggyxt,2022-02-14 23:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,F8395253768F49266BD6AB9C7AEBA17EC35115C898CA6DB8532FF7A0FA85C79E
3250,provide_liquidity,1434.02,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,16.357429,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,151.630592,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,,,,2022-02-14 14:35:56.294,1,terra1ku3nrcw644fcch7a3ggc8r28k6a906exz79gl7,2022-02-14 14:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,071A5D5131F780AEA1C5E81D0DC0B3320F16755C9A97EFB17DE56DCBB93C8246
3251,send,1158.251744,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,9359.651335,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,145.968355,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,1158.251744,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,burn,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 19:20:10.310,1,terra1fles60tlqs5vll66qqazq26fmcggy8aeuhj7ez,2022-02-14 19:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,3BA6A9E221C740FF571CADABEA6559C2C0D691E22E43F5607EC3A8E2D3A0008D
