,ask_asset,block_timestamp,event_index,from_,msg_index,offer_amount,offer_asset,price,return_amount,sender,to_,tx_id
9648,UST,2022-02-10 03:49:47.183,3,terra1fklptlzca6tw6pcwuqkrwnzumgdq7frygyu7ge,0,1009.0,PRISM,3.333473709,302.687253,terra1fklptlzca6tw6pcwuqkrwnzumgdq7frygyu7ge,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,369C9684C8692D9FB98BE1C7F6C854B72E2A3D6BC3823D523CD04F1ACF572C10
9649,xPRISM,2022-02-10 20:06:49.895,1,,0,29.605639,PRISM,0.9935315962000001,29.798386999999998,terra186guheda2t5kn42s6vyjzlar8syldm2a6u8596,,2837E5FCB49468DF6ACBD27EE68F72E504FC76477114DEC235E677CDE221B284
9650,,2022-02-10 06:41:51.805,1,,0,,,,,terra1styf0hry6f4yr0wsy4j3ym9sd2ry70ulvs3hjf,,BAAB0387007481F27183B327EB74CDB333A216227774BAE5C969D2697C085A64
9651,xPRISM,2022-02-10 16:46:45.491,1,,0,456.0,PRISM,0.9951080206,458.241709,terra1mn9cj7w6r8numdg84zl2v3jr0794f5tyu0hxu8,,78EC02D87288850B1A61EF75AFD07F4C7DC1A5023A14E36954394EA226CE2DBE
9652,,2022-02-14 19:53:16.500,3,,0,,,,,terra1gddvhk4gkremkmza9vd0q3w4v7tv2fx4xwy23m,,B2CDB7A4E5E707D17B40342CA6CD32F83BAD59F5B226AE2ACE0DBFD6B30BFA09
9653,UST,2022-02-14 16:40:59.592,3,terra1rumkce8lqyec0as92xswya5rx4phcge0maxem4,8,1307.207645,PRISM,2.466106654,530.069388,terra1rumkce8lqyec0as92xswya5rx4phcge0maxem4,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,AE96E59B680C212E05B3AF51102A7BFED69F117DCFC0E3F92FA41D514297EBB2
9654,,2022-02-14 12:48:43.786,3,,0,,,,,terra1cwk4s0jtvt69mawaqsay2a9h20cgqd9h5c2qgk,,3D6969382DACA67EC5BD67945FCF5482A9E9389C41381EF2159FE0BF63E17F84
9655,UST,2022-02-14 16:50:33.155,3,terra12glyg2am7ttfwrypv4phz340x84f728cm7pa53,2,9980.571122,PRISM,2.451501693,4071.207109,terra12glyg2am7ttfwrypv4phz340x84f728cm7pa53,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,DC623B82004573F1FD407E43AE2B0AA6007BBF3925F1D1A2B2C63C9C7C55C186
9656,PRISM,2022-02-14 12:53:23.128,3,,0,1.0,LUNA,0.006411750101,155.963658,terra185k3tqa38cjzmr26zt4c4hce2c9vyh82ngacal,,E82E4E83F046840932E9A0DDF03523395DABA74A8DC682C635BB08A14F3FF305
9657,PRISM,2022-02-14 20:04:18.475,1,,2,22.404319,yLUNA,0.015083846279999999,1485.318703,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,,DA8AC42CCB20902141395DDC8B5EE107BC2F9FAB8D398167D95606662A615117
9658,,2022-02-14 15:18:19.651,3,,0,,,,,terra1fgef888tuj3g8tmpxp4klvthq4eqk8a2yw7vsw,,110743FAAAC7F307E27D4107F14788B1A697D1765754D23FFDE08FF21776F5F8
9659,yLUNA,2022-02-14 22:05:34.394,1,,0,1937.981391,PRISM,67.51657276,28.703788,terra1jtmpyx3wdpswham92nzatwpwc6h4ulkv2xrdaa,,208ACF7008484E28A6F14F2ECEED4F38FA13536DF703FB0D000C38CE3D70A5C1
9660,,2022-02-14 19:44:14.609,3,,0,,,,,terra1e9dkzfz7kpnl9gl8m8tz6pypj4vnytp73ps82w,,05358108471FAAD05BEF28E857D4EA7AB5353E5D4DFE4FBB6202C28341393669
9661,UST,2022-02-14 23:47:36.954,3,terra1pwfxq45ctnv5nvvzlstp4n76maj0x97mqz7ujq,4,1188.186981,PRISM,2.448826238,485.206734,terra1pwfxq45ctnv5nvvzlstp4n76maj0x97mqz7ujq,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,B36CDCC823A0B3F1D4C119693C61BC7BF87017C6B3B550FC684E8CBC25875E10
9662,,2022-02-14 20:06:01.974,3,,0,,,,,terra16jtwav3jk2m6nuctt7f2afp99cjj73zh0xzaq4,,7BCA5CACAB8B33BBE3FB65513CC9FDDB29F81236E60CA52D05A7E5F5937D70B5
9663,,2022-02-14 13:26:35.002,3,,0,,,,,terra142gyal4vc8dq4kcry24szr70wff7rjkf9yrm59,,1C756E7E3E59C579CB5209011BEF3CEAAC8C6BC50E96D2BC80566C69510FB7A1
9664,UST,2022-02-14 17:35:02.491,3,terra1rumkce8lqyec0as92xswya5rx4phcge0maxem4,4,1348.192444,PRISM,2.517392285,535.551194,terra1rumkce8lqyec0as92xswya5rx4phcge0maxem4,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,88D88343514AA7A3F02442A4DF453B93C8C8D35D61F8378AC192564158866374
9665,UST,2022-02-14 23:51:06.408,3,terra1pwfxq45ctnv5nvvzlstp4n76maj0x97mqz7ujq,4,1184.267381,PRISM,2.436510651,486.050566,terra1pwfxq45ctnv5nvvzlstp4n76maj0x97mqz7ujq,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,64476442C49735D18601FA66776782AAF4028E2A6CB3C0C99B387CA4DFA865F8
9666,PRISM,2022-02-14 23:02:54.486,1,,0,100.0,pLUNA,0.01486502964,6727.198156,terra1qqqd3quektp2vvt9ypu4lg87dlkvlzvldt5k03,,CEC9E527502714FB96A69E4E4BA4A2C9322CCC2109FB213D0C38432692564028
9667,PRISM,2022-02-14 23:02:54.486,1,,0,100.0,pLUNA,0.01486502964,6727.198156,,,CEC9E527502714FB96A69E4E4BA4A2C9322CCC2109FB213D0C38432692564028
9668,,2022-02-14 13:55:39.456,3,,0,,,,,terra1unzd6nnszpfnxlc9kxafqvthgqtn6j4m3zx0xc,,595B5AA5901A371DE767AD7E13036EE4AF3A93E897A25D7C15081D4FCCF19B0E
9669,PRISM,2022-02-14 16:07:14.222,1,,3,7.197738,yLUNA,0.01919105869,375.056849,terra1rumkce8lqyec0as92xswya5rx4phcge0maxem4,,499ABF3D6C18B668C5F127C8E84C60930777C8B562CB097454CFDE1B35E71812
9670,pLUNA,2022-02-14 13:04:55.828,1,,0,11715.640167,PRISM,86.90029347,134.817038,terra1y5c7zwhlagjvk04mqd54rdw3sdk83hvxjjf8d3,,D175DE4A6AE14BAB36B1F17EC0580CB543CAE0D5BE3F3EBBE6B46F7B1D1AC0A1
9671,,2022-02-14 14:30:03.691,1,,0,,,,,terra1gyujj0jy9cjfxquwkad8du2u77aq80elju9ruz,,68863C3D0C3A1901852DD7F005F85494CD44BFDE2928E1EB193011C3E6DBB29D
9672,PRISM,2022-02-14 20:38:53.449,1,,2,10.375264,pLUNA,0.01452576494,714.266274,terra1rumkce8lqyec0as92xswya5rx4phcge0maxem4,,6320EF15EB00A1BFBF2F2977F026D5BB84AAD63E86CCE9600ABC6A3B2C78B675
9673,,2022-02-14 19:52:50.360,3,,0,,,,,terra1f6t8hnq54lq8fyvv2thzd72ptf055knlj96dq4,,3EFD6F552C238D33EF1D749FBA862636B38846158BC3409B924BE693E4C0D7D5
9674,,2022-02-14 15:04:20.177,3,,0,,,,,terra1fgef888tuj3g8tmpxp4klvthq4eqk8a2yw7vsw,,ADABEF5457132F47DE85EB09EC8BEFEB6961B7B000979131AC3CE1A8ED92F92B
9675,PRISM,2022-02-14 16:28:11.852,1,,0,50.0,yLUNA,0.0170316774,2935.706145,terra1wx60k9z8rd624eku9ftwwq9eslyagphghvwlzg,,66B5ACB96FE060695224866D1E18359EAA862782E2A7D71BF3DD5C1375E32066
9676,,2022-02-14 21:03:52.943,3,,0,,,,,terra1h9tgste3egpjffjd57jndrwnekuhnul4f57ddh,,C14B289F679B37D027AA2689BB69089773503B22C956E0B718D649F50F1E9D41
9677,,2022-02-14 23:28:28.087,1,,0,,,,,terra1pzf43866y3zdx4qjhzfslqmfnytahdvukm76s8,,2DBF7C54F3A43334B91D8EF299DE9A33CFD59112950D153BCBE013B84E5BBAD1
9678,,2022-02-14 23:46:16.167,1,,0,,,,,terra1mk6xugxarst5um6lvflehs9wfpeludcecfnwr2,,E19328D407FA0C21607F42BFFDAB74A6129FCA3511F35AD6C968F163EB68F43C
9679,xPRISM,2022-02-14 21:23:16.307,1,,0,2445.840739,PRISM,0.9815627123,2491.782449,terra1ps8huw6lx383fzslc74x0apkzly75e0h685qvp,,62F739D4506C1DE4E25552BBC8C2FC6E4A87B7DC6AF38C4DD131C398951C5A62
9680,PRISM,2022-02-14 23:58:37.686,1,,0,15.424774,pLUNA,0.015416334669999998,1000.547428,terra1x5rutmkr9q6cvr4mhapy0x3aav9jq3qt8n8j0k,,747CE7F916D1FA8AFDA7897D09FDE030E39B228FC89E36282364157C5108554F
9681,,2022-02-14 17:09:46.023,1,,0,,,,,terra1f7zfw2cgrysc7d2lu7ycl2f47zeuh8t6zvw96l,,64DFB4CE6A37FE193E3695E93CB1EA4183C4B0ED3481BDC9C597D1D4B45FF3FE
9682,,2022-02-14 14:06:24.632,3,,0,,,,,terra1tgkvdjvgq9wr90ecgjcu6378hmwc2pwyyv9cvu,,5031A39ABA150722BB2A1CA3D051802D7818D429967B159C80F9E9BFBD5E32FD
9683,PRISM,2022-02-14 20:39:14.073,1,,2,8.951651,pLUNA,0.014533246529999998,615.942968,terra1pwfxq45ctnv5nvvzlstp4n76maj0x97mqz7ujq,,285AC83D9F93EC085DD29B6160A09DAF5C897B75C38E8A4277D1AFCB76A31F21
9684,PRISM,2022-02-14 23:10:33.846,3,,1,51.45855,LUNA,0.0073683781559999995,6983.701014,terra1rumkce8lqyec0as92xswya5rx4phcge0maxem4,,756B86E60F2D66A49CF79ECF07C40A897E4E7C54FBD8E54EE1FF50D319EF939D
9685,PRISM,2022-02-14 22:23:25.013,3,,0,7.0,LUNA,0.007366070222,950.303186,terra1p78mrrqd7lakkmh6rn3wy35s6k85atg35wzmza,,EF81755C6F7DD3224D4B5D110F9D753726BE5166EF643BFE6C4E8792A5A18456
9686,,2022-02-14 16:38:23.177,3,,0,,,,,terra1l5lhlwzlkvzy4zxqd3v9w889nrdylmuaslzej0,,E0C37CC5AEA3CEBBD896A3428A5896399832523784963711B42777AECD09E695
9687,PRISM,2022-02-14 19:13:04.996,1,,0,10.0,yLUNA,0.015558912639999999,642.718436,terra19vxw82vg2efatx2q5a908yc66qpp4d6ww39new,,6815F97BF339EB1F2B968373DD978CDBB169FC9E325239D9BA161335B1D40E51
9688,PRISM,2022-02-14 19:52:25.292,1,,0,3333.0,xPRISM,1.037786795,3211.642331,terra14tdsywzgsqd3kctlvyx6nz0dyhdeuypx7keleg,,26CB48468CCCF31BB307A431FFE570AF629B5BF328BF1E839A02AA47083C314C
9689,xPRISM,2022-02-14 19:37:14.920,1,,0,13106.572463,PRISM,0.9632537056,13606.563241,terra1as8j8qhexvsc3sy0gxrfajuuggwar45chfhqwn,,75440ACEE1F67A3B379A4F11A6ABF90E64F895C18E64AACE26F53AC0F3822699
9690,xPRISM,2022-02-14 13:08:19.922,1,,0,1001.719148,PRISM,0.9977844956,1003.943389,terra1lgg8z4duesgher3xve4vp90ywkyks779j7vefx,,A6545EC9EA446F1BC6A0B9D64094761A5CCAE04A7246A4740D8AD1DF21D01FC1
9691,,2022-02-14 15:23:52.154,3,,0,,,,,terra1fgef888tuj3g8tmpxp4klvthq4eqk8a2yw7vsw,,C96565A1067A745C237A5F7DF9C983394DF58D1D0ED14A71B5904BB6F7B243A4
9692,PRISM,2022-02-14 21:04:18.972,1,,0,1.5,pLUNA,0.015129263059999998,99.145609,terra14h89gkfjlt006xqa8kj3xse323gtsqwdr9prnf,,A2FAB2FFD32AE3B9E63A799F389427CA365049E862DB39728B0406E80AE673FD
9693,,2022-02-14 13:52:48.476,3,,0,,,,,terra1unzd6nnszpfnxlc9kxafqvthgqtn6j4m3zx0xc,,0F4FBDFB8A8F3A4E2308ED113ADFB5479F12D5705DB08E474BB877C7FB7BD3F7
9694,,2022-02-14 21:04:05.355,1,,0,,,,,terra1u86tcdu2wglysdr4g9jft5q6chvs0ay2qpydde,,70803B836120165BA3CBC6DB47A3C738A998125216877914AF1EE2BB8DE19352
9695,UST,2022-02-14 23:41:50.043,3,terra1rumkce8lqyec0as92xswya5rx4phcge0maxem4,4,1429.074161,PRISM,2.482610923,575.633559,terra1rumkce8lqyec0as92xswya5rx4phcge0maxem4,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,05E2EBC0624B36831567DF92BF97A55FF61477BB60B6E84A2C27A0E7960B5850
9696,,2022-02-14 21:18:53.207,3,,0,,,,,terra1a0d360rm7smujn9ta3xqwhksrxk27xd22uuv5l,,A8CE2D9DFEE6FCF06E14B12A227E4A528C9FDA681560FA292A8BA5BA52DF69F4
9697,,2022-02-14 11:59:23.346,1,,0,,,,,terra17enqnlvkaq4ycwzp8nd0v5hst32hjdf707pjgw,,DE5AA95C2DC4D720683F61E43D88D678E35E6295257A1356C12D3FF76DCC0D53
9698,UST,2022-02-14 23:13:41.902,3,terra1cacyudvcc6g36ac6wh7hh4lhr0dl4mr5f9ehjq,0,126.814322,PRISM,2.520912704,50.304924,terra1cacyudvcc6g36ac6wh7hh4lhr0dl4mr5f9ehjq,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,18E424C021310342054BC433A6206C0B0E17C9AA86FC6BC1351A76F68344EDEE
9699,UST,2022-02-14 23:13:41.902,3,terra1cacyudvcc6g36ac6wh7hh4lhr0dl4mr5f9ehjq,0,126.814322,PRISM,2.520912704,50.304924,,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,18E424C021310342054BC433A6206C0B0E17C9AA86FC6BC1351A76F68344EDEE
9700,xPRISM,2022-02-14 19:14:28.549,1,,0,10000.0,PRISM,0.9726069972,10281.645134,terra1y5c7zwhlagjvk04mqd54rdw3sdk83hvxjjf8d3,,442586470C066DC8390953D6D748B11EB35B7BAFE1E6F6EAA1E52ADB65C25E33
9701,pLUNA,2022-02-14 23:38:10.054,1,,0,20000.0,PRISM,67.683494531,295.493017,,,2FCC336BC6BE9F5CCA3D77BB7D0F80ECB99BA9CCAD7C47A4C80C7797AABE5A97
9702,pLUNA,2022-02-14 23:38:10.054,1,,0,20000.0,PRISM,67.683494531,295.493017,terra1j4l7nq0apjj6c00kh2cuge5zlxg7z6hg82ypud,,2FCC336BC6BE9F5CCA3D77BB7D0F80ECB99BA9CCAD7C47A4C80C7797AABE5A97
9703,,2022-02-14 21:05:17.685,1,,0,,,,,terra1wx60k9z8rd624eku9ftwwq9eslyagphghvwlzg,,E1708E11C79D0D0902E38E5B8B1EA6D704E0803BA387ED03398AC0B18CC8CD13
9704,PRISM,2022-02-14 19:18:38.193,3,,1,95.838193,LUNA,0.0075257272909999996,12734.74168,terra12glyg2am7ttfwrypv4phz340x84f728cm7pa53,,035E7178AE2A4D7A9A054660A959F4E53A05C2DA5D77DFB3BE4D3966FEE08D9E
9705,,2022-02-14 08:14:11.586,1,,0,,,,,terra1es9k748v8m4hrmmnd7wrn83aqkxkadcl3hp0h3,,C206C42ACCE027597E0F84243751F0352E7350CE9C58D81411C112347485A8B0
9706,PRISM,2022-02-14 17:53:52.793,3,,0,26.5,LUNA,0.007505647632,3530.674673,terra14hmykh906c99phcfg04fhthfea6n0s7vmr9d78,,1B4E50B1E60FF10004AB1DFAB08ADF7FEBC602696F9E184DABB5CF05F7493D08
9707,PRISM,2022-02-14 17:44:45.679,1,,0,12.617943,pLUNA,0.01385650831,910.614905,terra1x5rutmkr9q6cvr4mhapy0x3aav9jq3qt8n8j0k,,6104AC795EAC2242D52E99197346F9A589FA4A166738CC3332E2A2F98D1DCBD0
9708,yLUNA,2022-02-14 22:15:01.230,1,,0,2930.0,PRISM,67.157415469,43.628838,terra1p78mrrqd7lakkmh6rn3wy35s6k85atg35wzmza,,89F00DB12C6219D8FD4B751CF18EE130ADADBCCBDC08D8A9BB79E4DEDB4731E0
9709,PRISM,2022-02-14 20:39:53.176,1,,3,10.404957,yLUNA,0.01375953391,756.199815,terra1rumkce8lqyec0as92xswya5rx4phcge0maxem4,,7E05327C5B081D011937B9F59957365D158B04F894F4744E3B54A8A2545664BB
9710,UST,2022-02-14 15:54:04.402,3,terra16qw5pcac9fhrcfqhx0u3tp37kay2qf6emxvyfd,0,230.305355,PRISM,2.6209636510000003,87.870488,terra16qw5pcac9fhrcfqhx0u3tp37kay2qf6emxvyfd,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,877473E5CB43E49B4A9DC8394AD9A79DCC32338E9884FCAA7DCB2105F80DFAB9
9711,,2022-02-14 13:48:48.055,3,,0,,,,,terra1g8pjwv87rwzjlxf552ejfh2ueaqrx55xf9lrj6,,A1EFD4AEE18D210D5271EE98D6ED5E34D942B6B0F67DF1C17B632D6CC05FC853
9712,PRISM,2022-02-14 17:38:37.334,1,,0,50.0,yLUNA,0.01489753124,3356.260793,terra1wx60k9z8rd624eku9ftwwq9eslyagphghvwlzg,,B80D37EF4A5FAAC1B58144CE0AA72CADF1EB6E53B06FA084C2E874B2DF262B75
9713,PRISM,2022-02-14 12:39:34.960,1,,0,5.0,pLUNA,0.011699834159999999,427.356485,terra1uud9ugmncxdek64vhldxs8gdr4emfexv6mfy5p,,92EBD418753072477B761BA0BDD6EB0F0C698C6372122F26447DEF2F2EA3A09F
9714,UST,2022-02-14 23:50:40.226,3,terra1dlur4ewlgdzq4cfnndccddn9g3eq6pq3vqdguv,4,493.433422,PRISM,2.435243707,202.621783,terra1dlur4ewlgdzq4cfnndccddn9g3eq6pq3vqdguv,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,DB14AFC49E05A42C851A75CBB501BECBC9EBDE63A5CCF24D6859DF7181B2CC88
9715,,2022-02-14 11:48:20.148,1,,0,,,,,terra170sp9lhr9689lhwxv7hud5qgz26zlxvvnrl6kf,,24C360DBB9F9DA71277C236040CF86EC83CBF14FA28163017B4897DC7B270CAA
9716,UST,2022-02-14 20:03:25.791,3,terra1qckrwg9x7t60vk57s8cjmltm0qhkcwhtnztjm3,0,101.254231,PRISM,2.599254208,38.955109,terra1qckrwg9x7t60vk57s8cjmltm0qhkcwhtnztjm3,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,9B0CE7FFBE371F60DEE6790BE1C6F0812AA2D607FB2631412ED57F4D05652546
9717,UST,2022-02-14 20:03:25.791,3,terra1qckrwg9x7t60vk57s8cjmltm0qhkcwhtnztjm3,0,101.254231,PRISM,2.599254208,38.955109,,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,9B0CE7FFBE371F60DEE6790BE1C6F0812AA2D607FB2631412ED57F4D05652546
9718,PRISM,2022-02-14 19:34:11.819,1,,6,0.0009509999999999999,pLUNA,0.01492162616,0.063733,terra1rumkce8lqyec0as92xswya5rx4phcge0maxem4,,26ECCDE3960A6F3D1CE8C1A0BD630080A24A1868761210F407D3C0D863B6D326
9719,PRISM,2022-02-14 23:48:44.119,1,,3,10.677882,yLUNA,0.014358522939999998,743.66159,terra1rumkce8lqyec0as92xswya5rx4phcge0maxem4,,18666DF57E8D26E79ED6522FF16DFFB8B0389038A943F898B24F939A9E4C09B2
9720,UST,2022-02-14 12:32:34.881,3,terra1skmz2c8wsgz2hcyyfg9295wny353kehmaext30,0,3000.0,PRISM,3.069005304,977.515417,,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,556F89652C4AA3D384A273FA3DBA9E0F069D2D291408F02042618D232B57785F
9721,UST,2022-02-14 12:32:34.881,3,terra1skmz2c8wsgz2hcyyfg9295wny353kehmaext30,0,3000.0,PRISM,3.069005304,977.515417,terra1skmz2c8wsgz2hcyyfg9295wny353kehmaext30,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,556F89652C4AA3D384A273FA3DBA9E0F069D2D291408F02042618D232B57785F
9722,PRISM,2022-02-14 23:39:35.613,1,,3,8.790643,yLUNA,0.01428587575,615.338055,terra1pwfxq45ctnv5nvvzlstp4n76maj0x97mqz7ujq,,1068D7D905CACDA95873BCCE308C1694BEACB45B19B52CC293B7345A8799936A
9723,pLUNA,2022-02-14 17:39:12.176,1,,0,5000.0,PRISM,71.303189862,70.12309,terra1wx60k9z8rd624eku9ftwwq9eslyagphghvwlzg,,9E07E20E33390E949693D36CDB24031EB0E130D39FAC32906501A848F0C0B0A0
9724,pLUNA,2022-02-14 19:36:47.623,1,,0,36.023009,PRISM,65.634690193,0.548841,terra1fqj8l7gf6h86jyjqn8m67k9g7220sj3umr0k4k,,5B1F8265254D3733499205AB2D4C9EFC93C2E899064AFA8E92EC05B877CCE1C1
9725,,2022-02-14 09:52:42.233,1,,0,,,,,terra1k6vvf30apk845lcsl266vf7rj4gjsg3at7z87j,,388B0937CC997D27B2074B8272E5471063621DE0961B843C8BC1FF15BFFC8FD1
9726,PRISM,2022-02-14 23:50:53.287,1,,3,3.712596,yLUNA,0.0144619085,256.715495,terra1dlur4ewlgdzq4cfnndccddn9g3eq6pq3vqdguv,,BD6B83D28513939526D866B240BD0328D3FFCB22096F2FC1238374232560480B
9727,,2022-02-14 15:22:38.058,3,,0,,,,,terra1fgef888tuj3g8tmpxp4klvthq4eqk8a2yw7vsw,,FFFE678C89FA1EE667D8DC1D220E97EED40D9224C23BBE69129558FC11E6B18F
9728,PRISM,2022-02-18 18:24:09.389,1,,2,1.9888,pLUNA,0.02427627129,81.923619,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,,050276B507B1D275EBB9AC65A10CFF91CFE4C9CBAA472861B3E16DF4E29D578D
9729,UST,2022-02-18 18:16:03.827,3,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,4,307.53478,PRISM,3.073992016,100.044105,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,213242CB76195385C4A40CA2EB60FE8D78BAC11C23457CDD9F6B7D6B66F50C5F
9730,UST,2022-02-18 18:16:16.299,3,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,4,307.46758,PRISM,3.074315183,100.01173,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,0F6F04093B8901766CD7A44EFDB476E4B3F75EF168D901FA22CA2314ECD6869A
9731,UST,2022-02-18 18:15:57.605,3,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,4,307.569239,PRISM,3.073830387,100.060576,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,47118D39DB95A12880DA2273833A85E73DDD3747B759A73380A2CDB35CA893C6
9732,UST,2022-02-18 18:18:31.006,3,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,4,307.515435,PRISM,3.074638303,100.016784,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,E85B75DE11E73D7196442C6649C0BB526EF0445A4CE7C20A7AE50EEB051B698F
9733,UST,2022-02-18 18:37:31.013,3,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,2,305.857927,PRISM,3.058215954,100.01188,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,0B7C6504627FA268E6CDCD101C65D415B561A71715A41E5E2C11C1A39C772445
9734,,2022-02-18 18:19:10.832,1,,0,,,,,terra1eyf7wxefg6y0h9vhnh7prz7apav0wph7jl9tq6,,A23B99A9BCE4DE1A0A828C017AD55F3A5C6964AE4CFA86B00A00FF93CEFFCFE2
9735,,2022-02-18 18:18:37.330,3,,0,,,,,terra1eyf7wxefg6y0h9vhnh7prz7apav0wph7jl9tq6,,07DBE546927952B5065F5763FCDB4CD630022CBFA1572B6A12B412E942D9BC22
9736,,2022-02-18 18:15:49.530,3,,0,,,,,terra1n3s52w97j599sq3k4wcr3j0027j0stnfttnjvg,,253D6D8E3E4D545C94E1A30A1254AB910169D95BCDDE91B2BC99F90F23C0A7FD
9737,PRISM,2022-02-18 18:17:18.200,1,,3,1.986956,yLUNA,0.008802675828,225.721819,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,,0D09398F410D03DCDD3147E75D807F70BE288EF1E77E4BB0071F0AC7F8C28650
9738,PRISM,2022-02-18 18:19:42.877,3,,0,5.0,LUNA,0.006466677107,773.194628,terra1cccnmqm0qg8846wvajpypjvuadr3w2s8sf5tcn,,415D3B2C78D11761A614E646766383B8A0535B9C7F4350703D0B3C0E52320D92
9739,PRISM,2022-02-18 18:23:30.628,1,,3,1.988346,yLUNA,0.008814121344,225.586411,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,,B44ECA2CDC2EE09C59C0EE316BBFC998017AD54EC6F569DDB3F3D2B9FE4A078B
9740,UST,2022-02-18 18:37:06.407,3,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,2,305.971161,PRISM,3.057734998,100.064643,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,1E5A19C1B129B5E2F16FF858AF4484CD414D610DD019B14B417E629957365549
9741,UST,2022-02-18 18:21:31.592,3,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,4,307.515126,PRISM,3.075113836,100.001217,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,E5733642E6416AC0012834199AC9A5837BB1F73EF066ED4DEEEC45894801A206
9742,PRISM,2022-02-18 18:16:03.827,1,,2,1.986834,pLUNA,0.024307672609999997,81.736908,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,,213242CB76195385C4A40CA2EB60FE8D78BAC11C23457CDD9F6B7D6B66F50C5F
9743,PRISM,2022-02-18 18:25:59.146,1,,4,33.347437,pLUNA,0.02428877056,1372.956977,terra19up4g69n2nj8n4gpt8l6l69wj0f206cvrmxlhy,,99243288C252BFA4F656F53DB0FDC2FA203A7C4D011B74A21DD585DF955CEC0C
9744,PRISM,2022-02-18 18:18:37.330,1,,2,1.9875829999999999,pLUNA,0.024313434709999998,81.748343,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,,BED768A7EFCCB11EF4F424B058912C44DE5DA141DB36018F4E730162A26AA963
9745,UST,2022-02-18 18:23:03.243,3,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,4,307.47987,PRISM,3.074449104,100.011371,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,C7E6D474273BDA15E5F655F91A474D4BB049D0EEC666993D365228A9B02FA885
9746,UST,2022-02-18 18:37:00.065,3,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,2,306.014685,PRISM,3.057574635,100.084126,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,6395EF6CBE7612014A3A81C23DBF873B25CBD5DA856647A43572AF8A7407D706
9747,yLUNA,2022-02-18 18:21:25.300,1,,0,75.757083,PRISM,114.235647237,0.663165,terra14ry0qjxh53h4gk5uzfdjljthzsaq52z50lmsld,,7EA58CD6F2D8EBBDFEDF1FB81AB86BB00ACED83726F9631F88955F9AECBDD1F5
9748,,2022-02-18 18:01:45.134,3,,0,,,,,terra1cccnmqm0qg8846wvajpypjvuadr3w2s8sf5tcn,,6A4B27E227D3E58E193DB553D71187DD04EAB63D2EE44F0601741343F06F5D78
